prompt_template,examples,num_examples,text,title,prompt,prediction,finish_reason,bert_score,rouge_1,rouge_2,rouge_L,slor,avg_error_count_score,errors,contradiction_ratio,neutral_contradiction_ratio,number_hallucinations,three_by_three,long_subheadings,long_bullets,geval_fluency,geval_relevance,geval_coherence,geval_consistency,config
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-ordered,,Paraphrase the following text: well-ordered Paraphrased text:,organized in a systematic and structured manner,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-ordered,,Paraphrase the following text: well-ordered Paraphrased text:,organized efficiently,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-structured,,Paraphrase the following text: well-structured Paraphrased text:,logically organized to decipher the meaning,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-structured,,Paraphrase the following text: well-structured Paraphrased text:,text that is structured in a clear and organized manner,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-structured,,Paraphrase the following text: well-structured Paraphrased text:,text that is organized in a clear and logical way,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-structured,,Paraphrase the following text: well-structured Paraphrased text:,text that is well organized and planned,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-structured,,Paraphrase the following text: well-structured Paraphrased text:,text that is organized and arranged in a logical and coherent manner,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-phrased,,Paraphrase the following text: well-phrased Paraphrased text:,thoughtfully worded,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-phrased,,Paraphrase the following text: well-phrased Paraphrased text:,The text is not provided for paraphrasing. Could you please provide the original text that needs to be paraphrased?,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-phrased,,Paraphrase the following text: well-phrased Paraphrased text:,"The text is not provided, please provide the text that needs to be paraphrased",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-phrased,,Paraphrase the following text: well-phrased Paraphrased text:,The text is already well-phrased,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-phrased,,Paraphrase the following text: well-phrased Paraphrased text:,text with good phrasing,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-composed,,Paraphrase the following text: well-composed Paraphrased text:,well-structured,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-composed,,Paraphrase the following text: well-composed Paraphrased text:,properly written,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-composed,,Paraphrase the following text: well-composed Paraphrased text:,The text is expertly crafted,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-composed,,Paraphrase the following text: well-composed Paraphrased text:,adequately structured,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-composed,,Paraphrase the following text: well-composed Paraphrased text:,nicely structured,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,coherent,,Paraphrase the following text: coherent Paraphrased text:,"Text: ""The economy has been steadily growing over the past few years, with an increase in job creation and a decline in unemployment rates.""
Paraphrased text: ""In recent years, there has been a consistent expansion in the economy, accompanied by a rise in employment opportunities and a decrease in unemployment figures.""",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,coherent,,Paraphrase the following text: coherent Paraphrased text:,Text coherence refers to the logical and structured connection between ideas in a written or spoken text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,coherent,,Paraphrase the following text: coherent Paraphrased text:,"Text: A coherent speech is one that has a logical flow and is easy to understand
Paraphrased text: A speech that is coherent is one that follows a logical order and can be comprehended easily",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,coherent,,Paraphrase the following text: coherent Paraphrased text:,The original text is needed to provide a paraphrased version. Please include the original text so I can paraphrase it for you,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,coherent,,Paraphrase the following text: coherent Paraphrased text:,Consistent,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,flowing,,Paraphrase the following text: flowing Paraphrased text:,The text cannot be paraphrased without any original text provided. Could you please provide the text you would like me to paraphrase?,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,flowing,,Paraphrase the following text: flowing Paraphrased text:,"The text is not provided, please provide the text you would like to be paraphrased",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,flowing,,Paraphrase the following text: flowing Paraphrased text:,The text is not provided. Please provide the text you would like me to paraphrase,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,flowing,,Paraphrase the following text: flowing Paraphrased text:,rephrased the above statement,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,flowing,,Paraphrase the following text: flowing Paraphrased text:,changing,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together well,,Paraphrase the following text: put together well Paraphrased text:,well-assembled,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together well,,Paraphrase the following text: put together well Paraphrased text:,well assembled,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together well,,Paraphrase the following text: put together well Paraphrased text:,well-assembled,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together well,,Paraphrase the following text: put together well Paraphrased text:,well assembled,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together well,,Paraphrase the following text: put together well Paraphrased text:,well-assembled,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well put together,,Paraphrase the following text: well put together Paraphrased text:,nicely organized,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well put together,,Paraphrase the following text: well put together Paraphrased text:,nicely organized,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well put together,,Paraphrase the following text: well put together Paraphrased text:,well organized,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well put together,,Paraphrase the following text: well put together Paraphrased text:,neatly organized,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well put together,,Paraphrase the following text: well put together Paraphrased text:,nicely assembled,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that it flows well,,Paraphrase the following text: put together so that it flows well Paraphrased text:,arranged in a manner that allows for a smooth and coherent transition,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that it flows well,,Paraphrase the following text: put together so that it flows well Paraphrased text:,Arrange in a manner that allows for a smooth and cohesive progression,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that it flows well,,Paraphrase the following text: put together so that it flows well Paraphrased text:,assemble in a way that creates a smooth and continuous motion,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that it flows well,,Paraphrase the following text: put together so that it flows well Paraphrased text:,Arrange in a way that facilitates a smooth and coherent progression,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that it flows well,,Paraphrase the following text: put together so that it flows well Paraphrased text:,Arrange in a way that creates a smooth and cohesive flow,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that they are connected well,,Paraphrase the following text: put together so that they are connected well Paraphrased text:,Arrange in a manner where they are properly linked,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that they are connected well,,Paraphrase the following text: put together so that they are connected well Paraphrased text:,Arrange in a manner that ensures a strong connection between the different components,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that they are connected well,,Paraphrase the following text: put together so that they are connected well Paraphrased text:,Arrange in a way that ensures a smooth connection between them,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that they are connected well,,Paraphrase the following text: put together so that they are connected well Paraphrased text:,Combine the elements in a way that they are well-linked,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that they are connected well,,Paraphrase the following text: put together so that they are connected well Paraphrased text:,arranged in a manner that ensures strong connections between the elements,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that there is a good flow,,Paraphrase the following text: put together so that there is a good flow Paraphrased text:,Combine in a manner that creates a smooth and cohesive progression,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that there is a good flow,,Paraphrase the following text: put together so that there is a good flow Paraphrased text:,Combine the elements in a way that creates a smooth and cohesive flow,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that there is a good flow,,Paraphrase the following text: put together so that there is a good flow Paraphrased text:,Arranged in a manner that ensures a smooth and cohesive progression,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that there is a good flow,,Paraphrase the following text: put together so that there is a good flow Paraphrased text:,Assemble in a manner that allows for a smooth and cohesive arrangement,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,put together so that there is a good flow,,Paraphrase the following text: put together so that there is a good flow Paraphrased text:,Arrange in a way that creates a smooth and cohesive progression,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
