prompt_template,examples,num_examples,text,title,prompt,prediction,finish_reason,bert_score,rogue_1,rogue_2,rogue_L,slor,avg_error_count_score,errors,contradiction_ratio,neutral_contradiction_ratio,number_hallucinations,three_by_three,long_subheadings,long_bullets,geval_fluency,geval_relevance,geval_coherence,geval_consistency,config
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,important,,Paraphrase the following text: important Paraphrased text:,The text is crucial,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,important,,Paraphrase the following text: important Paraphrased text:,The text is valuable or significant,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,important,,Paraphrase the following text: important Paraphrased text:,The text is important because it contains significant information,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,important,,Paraphrase the following text: important Paraphrased text:,"The text below is essential
The text below holds great significance",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,important,,Paraphrase the following text: important Paraphrased text:,The text is important,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,meaningful,,Paraphrase the following text: meaningful Paraphrased text:,text that has significance,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,meaningful,,Paraphrase the following text: meaningful Paraphrased text:,significant paraphrased text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,meaningful,,Paraphrase the following text: meaningful Paraphrased text:,"Text: ""The key to a successful relationship is communication.""
Paraphrased text: ""Effective communication is crucial for a relationship to thrive.""",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,meaningful,,Paraphrase the following text: meaningful Paraphrased text:,significant,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,meaningful,,Paraphrase the following text: meaningful Paraphrased text:,The given text could be: A text that has significance or importance,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important or meaningful,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important or meaningful,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,insightful,,Paraphrase the following text: insightful Paraphrased text:,The text provides valuable and perceptive observations,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,insightful,,Paraphrase the following text: insightful Paraphrased text:,meaningful,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,insightful,,Paraphrase the following text: insightful Paraphrased text:,The text provides valuable and perceptive information,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,insightful,,Paraphrase the following text: insightful Paraphrased text:,meaningful,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,insightful,,Paraphrase the following text: insightful Paraphrased text:,The text is highly perceptive,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,substantial,,Paraphrase the following text: substantial Paraphrased text:,significant,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,substantial,,Paraphrase the following text: substantial Paraphrased text:,significant,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,substantial,,Paraphrase the following text: substantial Paraphrased text:,significant,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,substantial,,Paraphrase the following text: substantial Paraphrased text:,significant,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,substantial,,Paraphrase the following text: substantial Paraphrased text:,significant,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,to the point,,Paraphrase the following text: to the point Paraphrased text:,concise and direct,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,to the point,,Paraphrase the following text: to the point Paraphrased text:,The text is concise and straightforward,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,to the point,,Paraphrase the following text: to the point Paraphrased text:,concise text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,to the point,,Paraphrase the following text: to the point Paraphrased text:,Concise representation,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,to the point,,Paraphrase the following text: to the point Paraphrased text:,"""Conveyed succinctly.""",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all main points,,Paraphrase the following text: cover all main points Paraphrased text:,address all essential aspects,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all main points,,Paraphrase the following text: cover all main points Paraphrased text:,cover all important aspects,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all main points,,Paraphrase the following text: cover all main points Paraphrased text:,Include all key aspects,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all main points,,Paraphrase the following text: cover all main points Paraphrased text:,Include all the major points,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all main points,,Paraphrase the following text: cover all main points Paraphrased text:,summarize all key ideas,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all key points,,Paraphrase the following text: cover all key points Paraphrased text:,address all important issues,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all key points,,Paraphrase the following text: cover all key points Paraphrased text:,address all main subjects,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all key points,,Paraphrase the following text: cover all key points Paraphrased text:,include all important points,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all key points,,Paraphrase the following text: cover all key points Paraphrased text:,Include all essential elements,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,cover all key points,,Paraphrase the following text: cover all key points Paraphrased text:,address all important aspects,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all main points,,Paraphrase the following text: include all main points Paraphrased text:,Please make sure to include essential details and the main points in your paraphrased text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all main points,,Paraphrase the following text: include all main points Paraphrased text:,The paraphrased text will capture all the main points of the original text while using different words and sentence structures,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all main points,,Paraphrase the following text: include all main points Paraphrased text:,"The following text has been paraphrased, including all main points
The original text states that paraphrasing involves restating a source's words or ideas in your own words, without changing the original meaning or intention. It helps to clarify and simplify complex information, and can be done by changing the vocabulary, sentence structure, and overall organization. Paraphrasing also allows you to incorporate the ideas of others into your own writing while maintaining academic integrity. It is essential to properly cite the original source and use quotation marks if directly quoting. Additionally, paraphrasing requires active reading and understanding of the source material in order to accurately convey the main points",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all main points,,Paraphrase the following text: include all main points Paraphrased text:,All key points are incorporated in the paraphrased text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all main points,,Paraphrase the following text: include all main points Paraphrased text:,"The main points of the following text have been paraphrased into the following
Paraphrased text: The key ideas of the given text have been restated as follows",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all key points,,Paraphrase the following text: include all key points Paraphrased text:,The text discusses the process of paraphrasing and states that it should include all key points from the original text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all key points,,Paraphrase the following text: include all key points Paraphrased text:,The text should be provided for paraphrasing. Please provide the original text so I can paraphrase it for you,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all key points,,Paraphrase the following text: include all key points Paraphrased text:,"The original text is not provided. Therefore, it is not possible to paraphrase it. Please provide the text you want paraphrased, and I will be happy to assist you",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all key points,,Paraphrase the following text: include all key points Paraphrased text:,The text should be rewritten using different words while still conveying the same meaning and including all the important information,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,include all key points,,Paraphrase the following text: include all key points Paraphrased text:,The text needs to be paraphrased with all the key points included. Could you please provide the original text?,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1.0, 'top_p': 1, 'n': 1, 'stop': None}"
