prompt_template,examples,num_examples,text,title,prompt,prediction,finish_reason,bert_score,rouge_1,rouge_2,rouge_L,slor,avg_error_count_score,errors,contradiction_ratio,neutral_contradiction_ratio,number_hallucinations,three_by_three,long_subheadings,long_bullets,geval_fluency,geval_relevance,geval_coherence,geval_consistency,config
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,concise,,Paraphrase the following text: concise Paraphrased text:,Shortened text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,concise,,Paraphrase the following text: concise Paraphrased text:,Briefly reworded text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,concise,,Paraphrase the following text: concise Paraphrased text:,The following text is concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,concise,,Paraphrase the following text: concise Paraphrased text:,The text is brief,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,concise,,Paraphrase the following text: concise Paraphrased text:,"The text was not provided, so I cannot provide a paraphrased version",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compressed,,Paraphrase the following text: compressed Paraphrased text:,The text was compressed. The information in the text was condensed,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compressed,,Paraphrase the following text: compressed Paraphrased text:,The text is about compression techniques and methods. It discusses how compression works and the different algorithms used for compressing data,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compressed,,Paraphrase the following text: compressed Paraphrased text:,"compressed: The data was compressed to reduce its size
Paraphrased: The information was condensed in order to decrease its overall volume",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compressed,,Paraphrase the following text: compressed Paraphrased text:,condensed,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compressed,,Paraphrase the following text: compressed Paraphrased text:,The text has been condensed or shortened into a more concise version,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,succinct,,Paraphrase the following text: succinct Paraphrased text:,briefly stated,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,succinct,,Paraphrase the following text: succinct Paraphrased text:,concisely rephrased,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,succinct,,Paraphrase the following text: succinct Paraphrased text:,terse,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,succinct,,Paraphrase the following text: succinct Paraphrased text:,Briefly paraphrased,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,succinct,,Paraphrase the following text: succinct Paraphrased text:,Concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,pithy,,Paraphrase the following text: pithy Paraphrased text:,"concise, brief",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,pithy,,Paraphrase the following text: pithy Paraphrased text:,concise or succinct in expression,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,pithy,,Paraphrase the following text: pithy Paraphrased text:,concisely phrased,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,pithy,,Paraphrase the following text: pithy Paraphrased text:,concise or brief,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,pithy,,Paraphrase the following text: pithy Paraphrased text:,concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,terse,,Paraphrase the following text: terse Paraphrased text:,concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,terse,,Paraphrase the following text: terse Paraphrased text:,concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,terse,,Paraphrase the following text: terse Paraphrased text:,brief,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,terse,,Paraphrase the following text: terse Paraphrased text:,brief,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,terse,,Paraphrase the following text: terse Paraphrased text:,concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,epigrammatic,,Paraphrase the following text: epigrammatic Paraphrased text:,concisely stated,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,epigrammatic,,Paraphrase the following text: epigrammatic Paraphrased text:,concise and witty,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,epigrammatic,,Paraphrase the following text: epigrammatic Paraphrased text:,concise and witty,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,epigrammatic,,Paraphrase the following text: epigrammatic Paraphrased text:,concise and witty,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,epigrammatic,,Paraphrase the following text: epigrammatic Paraphrased text:,concise and witty,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,telegraphic,,Paraphrase the following text: telegraphic Paraphrased text:,shortened,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,telegraphic,,Paraphrase the following text: telegraphic Paraphrased text:,concise and succinct,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,telegraphic,,Paraphrase the following text: telegraphic Paraphrased text:,short and concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,telegraphic,,Paraphrase the following text: telegraphic Paraphrased text:,abbreviated,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,telegraphic,,Paraphrase the following text: telegraphic Paraphrased text:,"brief, concise",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,condensed,,Paraphrase the following text: condensed Paraphrased text:,The original text is missing. Please provide the text you would like paraphrased,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,condensed,,Paraphrase the following text: condensed Paraphrased text:,The following text has been summarized,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,condensed,,Paraphrase the following text: condensed Paraphrased text:,Condensed: Rephrased text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,condensed,,Paraphrase the following text: condensed Paraphrased text:,The following text has been summarized,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,condensed,,Paraphrase the following text: condensed Paraphrased text:,The text is shortened or summarized,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,crisp,,Paraphrase the following text: crisp Paraphrased text:,refreshing and crunchy,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,crisp,,Paraphrase the following text: crisp Paraphrased text:,crunchy,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,crisp,,Paraphrase the following text: crisp Paraphrased text:,crisp - having a fresh and distinct quality,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,crisp,,Paraphrase the following text: crisp Paraphrased text:,crunchy,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,crisp,,Paraphrase the following text: crisp Paraphrased text:,crunchy,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,aphoristic,,Paraphrase the following text: aphoristic Paraphrased text:,"The meaning of the given word is that it is related to or characterized by aphorism or concise statements that convey a significant meaning or message. Paraphrased: The term ""aphoristic"" refers to being characterized by short, concise statements that convey an important meaning or message",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,aphoristic,,Paraphrase the following text: aphoristic Paraphrased text:,"condensed, concise",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,aphoristic,,Paraphrase the following text: aphoristic Paraphrased text:,a bit of wisdom or a concise statement of a general truth or principle,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,aphoristic,,Paraphrase the following text: aphoristic Paraphrased text:,The text expresses a short and concise statement that contains a general truth or moral lesson,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,aphoristic,,Paraphrase the following text: aphoristic Paraphrased text:,The text has been condensed with concise statements,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compact,,Paraphrase the following text: compact Paraphrased text:,small and condensed text,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compact,,Paraphrase the following text: compact Paraphrased text:,small and condensed,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compact,,Paraphrase the following text: compact Paraphrased text:,small but powerful,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compact,,Paraphrase the following text: compact Paraphrased text:,small and condensed,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,compact,,Paraphrase the following text: compact Paraphrased text:,small and condensed,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,monosyllabic,,Paraphrase the following text: monosyllabic Paraphrased text:,consisting of words that have only one syllable,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,monosyllabic,,Paraphrase the following text: monosyllabic Paraphrased text:,consisting of one syllable,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,monosyllabic,,Paraphrase the following text: monosyllabic Paraphrased text:,consisting of words with only one syllable,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,monosyllabic,,Paraphrase the following text: monosyllabic Paraphrased text:,consisting of words with only one syllable,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,monosyllabic,,Paraphrase the following text: monosyllabic Paraphrased text:,consisting of one syllable,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,laconic,,Paraphrase the following text: laconic Paraphrased text:,brief or concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,laconic,,Paraphrase the following text: laconic Paraphrased text:,concise or brief,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,laconic,,Paraphrase the following text: laconic Paraphrased text:,"brief, concise, using few words",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,laconic,,Paraphrase the following text: laconic Paraphrased text:,brevity in speech or writing,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,laconic,,Paraphrase the following text: laconic Paraphrased text:,brief or concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,sententious,,Paraphrase the following text: sententious Paraphrased text:,expressed in a concise and pithy manner,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,sententious,,Paraphrase the following text: sententious Paraphrased text:,expressing much in few words,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
